name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,v_id
Nadine,2018,10,12,0,14.8,-35.0,tropical storm,0,40,1003,92.0624,0.0,10939
Nadine,2018,10,12,6,15.3,-35.3,tropical storm,0,40,1004,92.0624,0.0,10940
Nadine,2018,10,12,12,15.8,-35.7,tropical storm,0,35,1006,57.539,0.0,10941
Nadine,2018,10,12,18,16.2,-37.0,tropical depression,-1,30,1008,0.0,0.0,10942
Oscar,2018,10,27,18,27.1,-49.9,tropical storm,0,50,995,276.1872,0.0,10943
Oscar,2018,10,28,0,25.9,-51.1,tropical storm,0,55,994,218.6482,0.0,10944
Oscar,2018,10,28,6,25.4,-52.0,tropical storm,0,55,994,184.1248,0.0,10945
Oscar,2018,10,28,12,25.4,-53.1,tropical storm,0,60,990,184.1248,0.0,10946
Oscar,2018,10,28,18,25.7,-54.8,hurricane,1,65,988,149.60139999999998,17.261699999999998,10947
Oscar,2018,10,29,0,25.5,-56.4,hurricane,1,65,988,115.078,17.261699999999998,10948
Oscar,2018,10,29,6,25.5,-57.5,hurricane,1,70,986,115.078,17.261699999999998,10949
Oscar,2018,10,29,12,25.7,-58.1,hurricane,1,75,981,115.078,28.7695,10950
Oscar,2018,10,29,18,26.2,-58.5,hurricane,2,85,974,115.078,28.7695,10951
Oscar,2018,10,30,0,27.0,-58.5,hurricane,2,95,966,115.078,28.7695,10952
Oscar,2018,10,30,6,28.0,-58.4,hurricane,2,90,970,138.09359999999998,28.7695,10953
Oscar,2018,10,30,12,29.0,-58.0,hurricane,2,85,971,172.617,34.523399999999995,10954
Oscar,2018,10,30,18,30.3,-57.3,hurricane,1,75,977,230.156,34.523399999999995,10955
Oscar,2018,10,31,0,31.7,-56.0,hurricane,1,70,977,264.6794,51.78509999999999,10956
Oscar,2018,10,31,6,33.0,-54.6,hurricane,1,70,977,299.2028,51.78509999999999,10957
Oscar,2018,10,31,12,35.4,-52.4,hurricane,1,70,974,414.2808,80.5546,10958
Barry,2019,7,11,0,27.8,-87.6,tropical depression,-1,30,1008,0.0,0.0,10959
Barry,2019,7,11,6,27.7,-88.0,tropical storm,0,35,1007,115.078,0.0,10960
Barry,2019,7,11,12,27.7,-88.4,tropical storm,0,35,1005,115.078,0.0,10961
Barry,2019,7,11,18,27.7,-88.8,tropical storm,0,40,1005,195.6326,0.0,10962
Barry,2019,7,12,0,27.8,-89.2,tropical storm,0,45,1001,195.6326,0.0,10963
Barry,2019,7,12,6,27.9,-89.7,tropical storm,0,45,1001,207.1404,0.0,10964
Barry,2019,7,12,12,28.1,-90.2,tropical storm,0,50,998,218.6482,0.0,10965
Barry,2019,7,12,18,28.4,-90.7,tropical storm,0,55,993,253.1716,0.0,10966
Barry,2019,7,13,0,28.6,-91.1,tropical storm,0,60,993,253.1716,0.0,10967
Barry,2019,7,13,6,28.9,-91.5,tropical storm,0,60,993,253.1716,0.0,10968
Barry,2019,7,13,12,29.3,-91.9,hurricane,1,65,993,253.1716,46.0312,10969
Barry,2019,7,13,15,29.6,-92.2,hurricane,1,65,993,253.1716,46.0312,10970
Barry,2019,7,13,18,29.9,-92.4,tropical storm,0,60,996,172.617,0.0,10971
Barry,2019,7,14,0,30.4,-92.8,tropical storm,0,50,999,207.1404,0.0,10972
Barry,2019,7,14,6,31.0,-93.2,tropical storm,0,40,1003,207.1404,0.0,10973
Barry,2019,7,14,12,31.6,-93.5,tropical storm,0,35,1005,207.1404,0.0,10974
Barry,2019,7,14,18,32.3,-93.6,tropical storm,0,35,1007,207.1404,0.0,10975
Barry,2019,7,15,0,33.0,-93.6,tropical depression,-1,25,1008,0.0,0.0,10976
Barry,2019,7,15,6,33.9,-93.6,tropical depression,-1,25,1008,0.0,0.0,10977
Three,2019,7,22,12,24.6,-77.4,tropical depression,-1,25,1013,0.0,0.0,10978
Three,2019,7,22,18,25.0,-78.4,tropical depression,-1,25,1013,0.0,0.0,10979
Three,2019,7,23,0,25.7,-79.3,tropical depression,-1,25,1013,0.0,0.0,10980
Three,2019,7,23,6,26.9,-79.6,tropical depression,-1,30,1013,0.0,0.0,10981
Three,2019,7,23,12,28.6,-80.0,tropical depression,-1,30,1014,0.0,0.0,10982
Chantal,2019,8,20,18,40.1,-59.7,tropical depression,-1,30,1008,0.0,0.0,10983
Chantal,2019,8,21,0,40.3,-57.1,tropical storm,0,35,1007,46.0312,0.0,10984
Chantal,2019,8,21,6,40.3,-54.8,tropical storm,0,35,1007,57.539,0.0,10985
Chantal,2019,8,21,12,40.1,-52.5,tropical storm,0,35,1007,57.539,0.0,10986
Chantal,2019,8,21,18,39.9,-50.3,tropical storm,0,35,1007,57.539,0.0,10987
Chantal,2019,8,22,0,39.6,-48.3,tropical depression,-1,30,1007,0.0,0.0,10988
Chantal,2019,8,22,6,39.3,-46.3,tropical depression,-1,30,1007,0.0,0.0,10989
Chantal,2019,8,22,12,38.9,-44.4,tropical depression,-1,30,1007,0.0,0.0,10990
Chantal,2019,8,22,18,38.5,-42.9,tropical depression,-1,30,1007,0.0,0.0,10991
Chantal,2019,8,23,0,38.0,-41.8,tropical depression,-1,30,1007,0.0,0.0,10992
Chantal,2019,8,23,6,37.5,-41.2,tropical depression,-1,25,1009,0.0,0.0,10993
Chantal,2019,8,23,12,36.9,-40.9,tropical depression,-1,25,1011,0.0,0.0,10994
Dorian,2019,8,24,6,10.3,-46.4,tropical depression,-1,25,1011,0.0,0.0,10995
Dorian,2019,8,24,12,10.4,-47.5,tropical depression,-1,30,1010,0.0,0.0,10996
Dorian,2019,8,24,18,10.6,-48.7,tropical storm,0,35,1008,34.523399999999995,0.0,10997
Dorian,2019,8,25,0,10.8,-49.9,tropical storm,0,35,1008,34.523399999999995,0.0,10998
Dorian,2019,8,25,6,11.0,-51.0,tropical storm,0,35,1008,34.523399999999995,0.0,10999
Dorian,2019,8,25,12,11.2,-52.3,tropical storm,0,40,1007,34.523399999999995,0.0,11000
Dorian,2019,8,25,18,11.4,-53.5,tropical storm,0,45,1007,34.523399999999995,0.0,11001
Dorian,2019,8,26,0,11.6,-54.7,tropical storm,0,45,1007,80.5546,0.0,11002
Dorian,2019,8,26,6,11.9,-56.0,tropical storm,0,45,1006,80.5546,0.0,11003
Dorian,2019,8,26,12,12.2,-57.2,tropical storm,0,45,1006,80.5546,0.0,11004
Dorian,2019,8,26,18,12.6,-58.3,tropical storm,0,45,1006,80.5546,0.0,11005
Dorian,2019,8,27,0,13.0,-59.2,tropical storm,0,45,1005,80.5546,0.0,11006
Dorian,2019,8,27,1,13.1,-59.4,tropical storm,0,45,1005,80.5546,0.0,11007
Dorian,2019,8,27,6,13.5,-60.2,tropical storm,0,45,1005,80.5546,0.0,11008
Dorian,2019,8,27,11,14.0,-60.9,tropical storm,0,45,1005,80.5546,0.0,11009
Dorian,2019,8,27,12,14.2,-61.2,tropical storm,0,45,1005,80.5546,0.0,11010
Dorian,2019,8,27,18,15.0,-62.0,tropical storm,0,45,1004,92.0624,0.0,11011
Dorian,2019,8,28,0,15.7,-62.8,tropical storm,0,50,1003,92.0624,0.0,11012
Dorian,2019,8,28,6,16.4,-63.5,tropical storm,0,55,1001,92.0624,0.0,11013
Dorian,2019,8,28,12,17.3,-64.2,tropical storm,0,60,999,92.0624,0.0,11014
Dorian,2019,8,28,15,17.8,-64.6,hurricane,1,65,995,103.5702,11.5078,11015
Dorian,2019,8,28,18,18.4,-65.1,hurricane,1,70,993,103.5702,17.261699999999998,11016
Dorian,2019,8,29,0,19.2,-65.7,hurricane,1,75,989,103.5702,17.261699999999998,11017
Dorian,2019,8,29,6,20.0,-66.3,hurricane,1,75,988,126.5858,17.261699999999998,11018
Dorian,2019,8,29,12,21.0,-66.9,hurricane,1,75,986,126.5858,17.261699999999998,11019
Dorian,2019,8,29,18,22.0,-67.4,hurricane,1,75,983,138.09359999999998,28.7695,11020
Dorian,2019,8,30,0,22.8,-68.0,hurricane,1,80,978,138.09359999999998,34.523399999999995,11021
Dorian,2019,8,30,6,23.5,-68.8,hurricane,2,90,978,161.1092,34.523399999999995,11022
Dorian,2019,8,30,12,24.3,-69.5,hurricane,2,95,972,172.617,34.523399999999995,11023
Dorian,2019,8,30,18,24.8,-70.3,hurricane,3,100,968,184.1248,51.78509999999999,11024
Dorian,2019,8,31,0,25.3,-71.1,hurricane,4,115,949,195.6326,51.78509999999999,11025
Dorian,2019,8,31,6,25.6,-72.1,hurricane,4,120,947,195.6326,51.78509999999999,11026
Dorian,2019,8,31,12,25.9,-73.0,hurricane,4,125,944,218.6482,57.539,11027
Dorian,2019,8,31,18,26.1,-74.0,hurricane,4,130,942,218.6482,57.539,11028
Dorian,2019,9,1,0,26.3,-74.7,hurricane,4,135,939,230.156,57.539,11029
Dorian,2019,9,1,6,26.4,-75.6,hurricane,5,145,934,230.156,57.539,11030
Dorian,2019,9,1,12,26.5,-76.5,hurricane,5,155,927,230.156,69.04679999999999,11031
Dorian,2019,9,1,16,26.5,-77.0,hurricane,5,160,910,230.156,69.04679999999999,11032
Dorian,2019,9,1,18,26.5,-77.1,hurricane,5,160,910,241.6638,69.04679999999999,11033
Dorian,2019,9,2,0,26.6,-77.7,hurricane,5,155,914,253.1716,74.80069999999999,11034
Dorian,2019,9,2,2,26.6,-77.8,hurricane,5,155,914,253.1716,74.80069999999999,11035
Dorian,2019,9,2,6,26.6,-78.0,hurricane,5,145,916,253.1716,74.80069999999999,11036
Dorian,2019,9,2,12,26.7,-78.3,hurricane,4,135,927,253.1716,74.80069999999999,11037
Dorian,2019,9,2,18,26.8,-78.4,hurricane,4,125,938,264.6794,74.80069999999999,11038
Dorian,2019,9,3,0,26.9,-78.5,hurricane,4,115,944,276.1872,80.5546,11039
Dorian,2019,9,3,6,27.0,-78.5,hurricane,3,105,950,287.695,86.3085,11040
Dorian,2019,9,3,12,27.1,-78.5,hurricane,3,100,954,299.2028,86.3085,11041
Dorian,2019,9,3,18,27.6,-78.6,hurricane,2,95,959,299.2028,97.8163,11042
Dorian,2019,9,4,0,28.1,-78.8,hurricane,2,90,959,310.7106,103.5702,11043
Dorian,2019,9,4,6,28.8,-79.2,hurricane,2,90,964,310.7106,103.5702,11044
Dorian,2019,9,4,12,29.5,-79.6,hurricane,2,90,963,310.7106,103.5702,11045
Dorian,2019,9,4,18,30.1,-79.7,hurricane,2,95,960,322.2184,103.5702,11046
Dorian,2019,9,5,0,30.7,-79.7,hurricane,3,100,955,310.7106,115.078,11047
Dorian,2019,9,5,6,31.4,-79.6,hurricane,3,100,958,310.7106,115.078,11048
Dorian,2019,9,5,12,32.1,-79.2,hurricane,3,100,958,310.7106,115.078,11049
Dorian,2019,9,5,18,32.7,-78.9,hurricane,2,95,958,345.234,115.078,11050
Dorian,2019,9,6,0,33.4,-77.9,hurricane,2,90,956,356.7418,115.078,11051
Dorian,2019,9,6,6,34.1,-76.9,hurricane,2,90,956,368.2496,126.5858,11052
Dorian,2019,9,6,12,35.1,-75.7,hurricane,2,85,956,391.2652,115.078,11053
Dorian,2019,9,6,12,35.2,-75.6,hurricane,2,85,956,391.2652,115.078,11054
Dorian,2019,9,6,18,36.2,-73.7,hurricane,2,85,956,425.7886,115.078,11055
Dorian,2019,9,7,0,37.4,-71.2,hurricane,2,85,956,448.8042,115.078,11056
Dorian,2019,9,7,6,38.9,-68.9,hurricane,2,85,955,471.8198,138.09359999999998,11057
Dorian,2019,9,7,12,40.8,-66.9,hurricane,2,85,954,506.3432,149.60139999999998,11058
Erin,2019,8,26,12,31.7,-72.7,tropical depression,-1,30,1010,0.0,0.0,11059
Erin,2019,8,26,18,31.5,-72.5,tropical depression,-1,30,1010,0.0,0.0,11060
Erin,2019,8,27,0,31.2,-72.2,tropical depression,-1,30,1010,0.0,0.0,11061
Erin,2019,8,27,6,30.9,-71.7,tropical depression,-1,30,1010,0.0,0.0,11062
Erin,2019,8,27,12,30.9,-71.1,tropical depression,-1,30,1008,0.0,0.0,11063
Erin,2019,8,27,18,31.3,-71.6,tropical storm,0,35,1005,92.0624,0.0,11064
Erin,2019,8,28,0,31.7,-72.0,tropical storm,0,35,1004,103.5702,0.0,11065
Erin,2019,8,28,6,32.2,-72.4,tropical storm,0,35,1002,103.5702,0.0,11066
Erin,2019,8,28,12,33.0,-72.9,tropical storm,0,35,1002,115.078,0.0,11067
Erin,2019,8,28,18,33.9,-73.0,tropical depression,-1,30,1003,0.0,0.0,11068
Erin,2019,8,29,0,34.8,-72.6,tropical depression,-1,30,1003,0.0,0.0,11069
Erin,2019,8,29,6,35.6,-72.1,tropical depression,-1,30,1003,0.0,0.0,11070
Fernand,2019,9,3,12,23.4,-94.7,tropical storm,0,35,1004,103.5702,0.0,11071
Fernand,2019,9,3,18,23.2,-95.4,tropical storm,0,40,1002,103.5702,0.0,11072
Fernand,2019,9,4,0,23.1,-96.1,tropical storm,0,45,1000,103.5702,0.0,11073
Fernand,2019,9,4,6,23.4,-96.8,tropical storm,0,45,1000,103.5702,0.0,11074
Fernand,2019,9,4,12,24.0,-97.2,tropical storm,0,40,1003,80.5546,0.0,11075
Fernand,2019,9,4,15,24.2,-97.7,tropical storm,0,40,1003,80.5546,0.0,11076
Fernand,2019,9,4,18,24.3,-98.0,tropical depression,-1,30,1004,0.0,0.0,11077
Fernand,2019,9,5,0,24.7,-98.6,tropical depression,-1,25,1007,0.0,0.0,11078
Gabrielle,2019,9,3,18,18.1,-32.1,tropical depression,-1,30,1006,0.0,0.0,11079
Gabrielle,2019,9,4,0,18.7,-32.6,tropical storm,0,35,1005,103.5702,0.0,11080
Gabrielle,2019,9,4,6,19.5,-33.2,tropical storm,0,40,1004,92.0624,0.0,11081
Gabrielle,2019,9,4,12,20.1,-33.6,tropical storm,0,45,1003,138.09359999999998,0.0,11082
Gabrielle,2019,9,4,18,20.5,-33.7,tropical storm,0,45,1002,195.6326,0.0,11083
Gabrielle,2019,9,5,0,20.8,-33.9,tropical storm,0,45,1002,218.6482,0.0,11084
Gabrielle,2019,9,5,6,21.5,-34.5,tropical storm,0,45,1001,253.1716,0.0,11085
Gabrielle,2019,9,5,12,22.3,-35.2,tropical storm,0,45,1000,299.2028,0.0,11086
Gabrielle,2019,9,5,18,22.9,-35.6,tropical storm,0,40,1002,299.2028,0.0,11087
Gabrielle,2019,9,6,0,23.8,-36.2,tropical storm,0,35,1004,299.2028,0.0,11088
Gabrielle,2019,9,6,6,25.0,-37.1,tropical storm,0,35,1005,264.6794,0.0,11089
Gabrielle,2019,9,6,12,26.2,-38.0,tropical storm,0,40,1004,138.09359999999998,0.0,11090
Gabrielle,2019,9,6,18,27.4,-39.0,tropical storm,0,45,1002,195.6326,0.0,11091
Gabrielle,2019,9,7,0,29.0,-40.1,tropical storm,0,50,999,218.6482,0.0,11092
Gabrielle,2019,9,7,6,30.5,-41.6,tropical storm,0,45,1002,195.6326,0.0,11093
Gabrielle,2019,9,7,12,31.0,-43.9,tropical storm,0,45,1003,172.617,0.0,11094
Gabrielle,2019,9,7,18,31.5,-45.8,tropical storm,0,45,1003,149.60139999999998,0.0,11095
Gabrielle,2019,9,8,0,31.8,-47.4,tropical storm,0,45,1002,138.09359999999998,0.0,11096
Gabrielle,2019,9,8,6,32.3,-48.4,tropical storm,0,50,1000,138.09359999999998,0.0,11097
Gabrielle,2019,9,8,12,33.2,-49.0,tropical storm,0,50,999,138.09359999999998,0.0,11098
Gabrielle,2019,9,8,18,34.5,-49.3,tropical storm,0,55,995,149.60139999999998,0.0,11099
Gabrielle,2019,9,9,0,35.8,-49.3,tropical storm,0,55,995,149.60139999999998,0.0,11100
Gabrielle,2019,9,9,6,37.1,-48.9,tropical storm,0,50,996,161.1092,0.0,11101
Gabrielle,2019,9,9,12,38.4,-48.0,tropical storm,0,50,997,184.1248,0.0,11102
Gabrielle,2019,9,9,18,40.0,-46.3,tropical storm,0,50,998,184.1248,0.0,11103
Gabrielle,2019,9,10,0,41.4,-44.2,tropical storm,0,45,999,184.1248,0.0,11104
Gabrielle,2019,9,10,6,42.4,-41.7,tropical storm,0,45,999,195.6326,0.0,11105
Humberto,2019,9,13,18,25.2,-74.7,tropical depression,-1,30,1008,0.0,0.0,11106
Humberto,2019,9,14,0,25.6,-75.2,tropical storm,0,35,1007,161.1092,0.0,11107
Humberto,2019,9,14,6,26.0,-75.9,tropical storm,0,35,1006,172.617,0.0,11108
Humberto,2019,9,14,12,26.5,-76.5,tropical storm,0,40,1004,184.1248,0.0,11109
Humberto,2019,9,14,18,27.0,-77.0,tropical storm,0,45,1003,195.6326,0.0,11110
Humberto,2019,9,15,0,27.5,-77.3,tropical storm,0,50,998,195.6326,0.0,11111
Humberto,2019,9,15,6,28.0,-77.6,tropical storm,0,50,997,207.1404,0.0,11112
Humberto,2019,9,15,12,28.6,-77.9,tropical storm,0,55,995,207.1404,0.0,11113
Humberto,2019,9,15,18,29.1,-78.1,tropical storm,0,60,993,218.6482,0.0,11114
Humberto,2019,9,16,0,29.2,-77.8,hurricane,1,65,987,218.6482,28.7695,11115
Humberto,2019,9,16,6,29.5,-77.3,hurricane,1,70,982,230.156,46.0312,11116
Humberto,2019,9,16,12,29.8,-76.7,hurricane,1,75,979,230.156,51.78509999999999,11117
Humberto,2019,9,16,18,30.1,-76.1,hurricane,1,75,975,241.6638,51.78509999999999,11118
Humberto,2019,9,17,0,30.3,-75.4,hurricane,1,80,966,253.1716,57.539,11119
Humberto,2019,9,17,6,30.5,-74.7,hurricane,2,85,964,264.6794,69.04679999999999,11120
Humberto,2019,9,17,12,30.7,-73.8,hurricane,2,90,961,287.695,92.0624,11121
Humberto,2019,9,17,18,30.9,-72.9,hurricane,2,95,956,310.7106,103.5702,11122
Humberto,2019,9,18,0,31.2,-71.6,hurricane,3,100,952,322.2184,126.5858,11123
Humberto,2019,9,18,6,31.5,-70.3,hurricane,3,105,951,333.72619999999995,126.5858,11124
Humberto,2019,9,18,12,32.0,-68.8,hurricane,3,105,951,356.7418,149.60139999999998,11125
Humberto,2019,9,18,18,32.5,-67.2,hurricane,3,110,950,356.7418,149.60139999999998,11126
Humberto,2019,9,19,0,33.2,-65.0,hurricane,3,110,950,391.2652,161.1092,11127
Humberto,2019,9,19,3,33.8,-64.0,hurricane,3,110,950,425.7886,161.1092,11128
Humberto,2019,9,19,6,34.5,-62.9,hurricane,3,105,951,460.312,161.1092,11129
Humberto,2019,9,19,12,36.0,-60.8,hurricane,2,95,955,540.8666,161.1092,11130
Humberto,2019,9,19,18,37.7,-59.3,hurricane,1,80,961,609.9133999999999,149.60139999999998,11131
Jerry,2019,9,17,6,12.8,-43.5,tropical depression,-1,30,1007,0.0,0.0,11132
Jerry,2019,9,17,12,13.0,-44.4,tropical depression,-1,30,1007,0.0,0.0,11133
Jerry,2019,9,17,18,13.3,-45.4,tropical depression,-1,30,1007,0.0,0.0,11134
Jerry,2019,9,18,0,13.6,-46.3,tropical depression,-1,30,1006,0.0,0.0,11135
Jerry,2019,9,18,6,14.0,-47.4,tropical storm,0,35,1005,80.5546,0.0,11136
Jerry,2019,9,18,12,14.4,-48.6,tropical storm,0,45,1002,80.5546,0.0,11137
Jerry,2019,9,18,18,14.8,-49.9,tropical storm,0,50,1000,92.0624,0.0,11138
Jerry,2019,9,19,0,15.2,-51.2,tropical storm,0,55,998,92.0624,0.0,11139
Jerry,2019,9,19,6,15.8,-52.5,tropical storm,0,60,996,92.0624,0.0,11140
Jerry,2019,9,19,12,16.5,-53.8,hurricane,1,70,990,103.5702,23.0156,11141
Jerry,2019,9,19,18,17.2,-55.2,hurricane,1,80,981,103.5702,23.0156,11142
Jerry,2019,9,20,0,17.7,-56.6,hurricane,2,90,976,115.078,34.523399999999995,11143
Jerry,2019,9,20,6,18.1,-58.1,hurricane,2,85,983,115.078,34.523399999999995,11144
Jerry,2019,9,20,12,18.5,-59.7,hurricane,1,75,990,115.078,17.261699999999998,11145
Jerry,2019,9,20,18,19.2,-61.2,hurricane,1,65,991,138.09359999999998,17.261699999999998,11146
Jerry,2019,9,21,0,20.1,-62.4,tropical storm,0,60,993,149.60139999999998,0.0,11147
Jerry,2019,9,21,6,21.0,-63.5,tropical storm,0,55,995,149.60139999999998,0.0,11148
Jerry,2019,9,21,12,21.7,-64.5,tropical storm,0,55,998,161.1092,0.0,11149
Jerry,2019,9,21,18,22.5,-65.5,tropical storm,0,55,998,149.60139999999998,0.0,11150
Jerry,2019,9,22,0,23.6,-66.1,tropical storm,0,55,998,149.60139999999998,0.0,11151
Jerry,2019,9,22,6,24.5,-66.5,tropical storm,0,55,998,149.60139999999998,0.0,11152
Jerry,2019,9,22,12,25.4,-66.6,tropical storm,0,55,997,149.60139999999998,0.0,11153
Jerry,2019,9,22,18,26.3,-66.8,tropical storm,0,55,994,149.60139999999998,0.0,11154
Jerry,2019,9,23,0,27.0,-67.2,tropical storm,0,55,993,207.1404,0.0,11155
Jerry,2019,9,23,6,27.4,-67.7,tropical storm,0,55,992,253.1716,0.0,11156
Jerry,2019,9,23,12,27.7,-68.0,tropical storm,0,55,991,253.1716,0.0,11157
Jerry,2019,9,23,18,28.2,-68.3,tropical storm,0,55,991,253.1716,0.0,11158
Jerry,2019,9,24,0,28.9,-68.6,tropical storm,0,55,991,253.1716,0.0,11159
Jerry,2019,9,24,6,29.7,-68.9,tropical storm,0,50,991,264.6794,0.0,11160
Jerry,2019,9,24,12,30.5,-69.1,tropical storm,0,45,991,264.6794,0.0,11161
Imelda,2019,9,17,12,28.3,-95.7,tropical depression,-1,30,1008,0.0,0.0,11162
Imelda,2019,9,17,15,28.6,-95.5,tropical storm,0,35,1006,46.0312,0.0,11163
Imelda,2019,9,17,17,28.9,-95.4,tropical storm,0,40,1003,46.0312,0.0,11164
Imelda,2019,9,17,18,29.0,-95.4,tropical storm,0,40,1003,46.0312,0.0,11165
Imelda,2019,9,18,0,29.5,-95.5,tropical depression,-1,30,1007,0.0,0.0,11166
Imelda,2019,9,18,6,29.9,-95.6,tropical depression,-1,30,1007,0.0,0.0,11167
Imelda,2019,9,18,12,30.4,-95.5,tropical depression,-1,30,1007,0.0,0.0,11168
Imelda,2019,9,18,18,30.6,-95.0,tropical depression,-1,30,1007,0.0,0.0,11169
Imelda,2019,9,19,0,31.1,-94.8,tropical depression,-1,25,1009,0.0,0.0,11170
Karen,2019,9,22,0,11.5,-58.8,tropical depression,-1,30,1007,0.0,0.0,11171
Karen,2019,9,22,6,11.8,-59.9,tropical storm,0,35,1007,126.5858,0.0,11172
Karen,2019,9,22,12,12.1,-61.1,tropical storm,0,35,1007,103.5702,0.0,11173
Karen,2019,9,22,18,12.5,-62.2,tropical storm,0,35,1007,103.5702,0.0,11174
Karen,2019,9,23,0,13.0,-63.2,tropical storm,0,35,1007,103.5702,0.0,11175
Karen,2019,9,23,6,13.7,-64.1,tropical depression,-1,30,1007,0.0,0.0,11176
Karen,2019,9,23,12,14.4,-64.8,tropical depression,-1,30,1007,0.0,0.0,11177
Karen,2019,9,23,18,15.1,-65.4,tropical depression,-1,30,1007,0.0,0.0,11178
Karen,2019,9,24,0,15.7,-65.7,tropical depression,-1,30,1007,0.0,0.0,11179
Karen,2019,9,24,6,16.4,-65.8,tropical storm,0,35,1006,80.5546,0.0,11180
Karen,2019,9,24,12,17.0,-65.8,tropical storm,0,35,1006,80.5546,0.0,11181
Karen,2019,9,24,18,17.7,-65.6,tropical storm,0,40,1004,80.5546,0.0,11182
Karen,2019,9,24,22,18.1,-65.4,tropical storm,0,40,1004,80.5546,0.0,11183
Karen,2019,9,24,23,18.3,-65.3,tropical storm,0,40,1004,80.5546,0.0,11184
Karen,2019,9,25,0,18.5,-65.2,tropical storm,0,40,1003,80.5546,0.0,11185
Karen,2019,9,25,6,19.7,-65.0,tropical storm,0,40,1003,69.04679999999999,0.0,11186
Karen,2019,9,25,12,21.0,-64.8,tropical storm,0,35,1004,69.04679999999999,0.0,11187
Karen,2019,9,25,18,22.3,-64.5,tropical storm,0,35,1004,57.539,0.0,11188
Karen,2019,9,26,0,23.6,-64.2,tropical storm,0,35,1004,57.539,0.0,11189
Karen,2019,9,26,6,24.8,-64.0,tropical storm,0,35,1004,57.539,0.0,11190
Karen,2019,9,26,12,25.9,-63.7,tropical storm,0,40,1004,115.078,0.0,11191
Karen,2019,9,26,18,26.9,-63.1,tropical storm,0,40,1005,115.078,0.0,11192
Karen,2019,9,27,0,27.7,-62.3,tropical storm,0,35,1005,57.539,0.0,11193
Karen,2019,9,27,6,28.3,-61.2,tropical storm,0,35,1005,57.539,0.0,11194
Karen,2019,9,27,12,28.8,-60.0,tropical depression,-1,30,1006,0.0,0.0,11195
Lorenzo,2019,9,23,0,11.0,-20.4,tropical depression,-1,30,1007,0.0,0.0,11196
Lorenzo,2019,9,23,6,11.0,-21.9,tropical storm,0,35,1007,23.0156,0.0,11197
Lorenzo,2019,9,23,12,11.1,-23.3,tropical storm,0,40,1006,23.0156,0.0,11198
Lorenzo,2019,9,23,18,11.2,-24.6,tropical storm,0,45,1004,57.539,0.0,11199
Lorenzo,2019,9,24,0,11.4,-25.9,tropical storm,0,50,1002,138.09359999999998,0.0,11200
Lorenzo,2019,9,24,6,11.8,-27.2,tropical storm,0,55,999,172.617,0.0,11201
Lorenzo,2019,9,24,12,12.2,-28.7,tropical storm,0,55,997,299.2028,0.0,11202
Lorenzo,2019,9,24,18,12.6,-30.2,tropical storm,0,55,997,333.72619999999995,0.0,11203
Lorenzo,2019,9,25,0,13.0,-31.6,tropical storm,0,60,993,368.2496,0.0,11204
Lorenzo,2019,9,25,6,13.4,-33.0,hurricane,1,70,988,368.2496,23.0156,11205
Lorenzo,2019,9,25,12,13.9,-34.5,hurricane,1,75,983,345.234,23.0156,11206
Lorenzo,2019,9,25,18,14.4,-36.0,hurricane,1,80,979,345.234,40.2773,11207
Lorenzo,2019,9,26,0,14.5,-37.5,hurricane,2,85,975,345.234,46.0312,11208
Lorenzo,2019,9,26,6,14.7,-38.8,hurricane,2,95,967,345.234,57.539,11209
Lorenzo,2019,9,26,12,15.2,-39.8,hurricane,3,105,955,402.773,74.80069999999999,11210
Lorenzo,2019,9,26,18,16.0,-40.6,hurricane,4,115,947,402.773,74.80069999999999,11211
Lorenzo,2019,9,27,0,17.1,-41.2,hurricane,4,125,937,437.2964,74.80069999999999,11212
Lorenzo,2019,9,27,6,18.1,-41.9,hurricane,4,125,937,437.2964,80.5546,11213
Lorenzo,2019,9,27,12,18.9,-42.7,hurricane,4,120,943,460.312,80.5546,11214
Lorenzo,2019,9,27,18,19.6,-43.5,hurricane,3,110,948,460.312,80.5546,11215
Lorenzo,2019,9,28,0,20.3,-44.2,hurricane,3,105,952,460.312,97.8163,11216
Lorenzo,2019,9,28,6,21.1,-44.6,hurricane,3,100,957,460.312,97.8163,11217
Lorenzo,2019,9,28,12,22.0,-44.9,hurricane,3,105,957,437.2964,103.5702,11218
Lorenzo,2019,9,28,18,22.9,-45.0,hurricane,4,115,951,437.2964,103.5702,11219
Lorenzo,2019,9,29,0,23.8,-45.0,hurricane,4,130,936,437.2964,103.5702,11220
Lorenzo,2019,9,29,3,24.3,-45.0,hurricane,5,140,925,437.2964,103.5702,11221
Lorenzo,2019,9,29,6,24.7,-45.0,hurricane,4,130,933,437.2964,115.078,11222
Lorenzo,2019,9,29,12,25.6,-44.8,hurricane,3,110,945,437.2964,149.60139999999998,11223
Lorenzo,2019,9,29,18,26.4,-44.4,hurricane,2,90,950,460.312,149.60139999999998,11224
Lorenzo,2019,9,30,0,27.2,-44.0,hurricane,2,90,954,517.851,161.1092,11225
Lorenzo,2019,9,30,6,28.2,-43.6,hurricane,2,90,955,517.851,161.1092,11226
Lorenzo,2019,9,30,12,29.2,-43.2,hurricane,2,90,955,540.8666,172.617,11227
